"","Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Previous.qualification..grade.","Nacionality","Admission.grade","Displaced","Educational.special.needs","Debtor","Gender","Scholarship.holder","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..approved.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..approved.","Unemployment.rate","Target"
"262",1,1,NA,0,1,NA,1,100,0,0,0,0,0,6,0,6,0,12.7,"Dropout"
"263",1,1,9119,1,1,130,1,120,0,0,1,0,0,12,8,NA,6,NA,"Dropout"
"264",1,NA,9238,NA,1,135,NA,122.8,0,0,0,0,0,6,6,6,6,10.8,"Graduate"
"265",1,1,9238,1,1,130,1,121.6,0,0,0,0,0,NA,6,6,6,12.4,"Graduate"
"266",1,2,9773,1,1,146,1,NA,1,0,0,0,NA,6,4,6,3,9.4,"Graduate"
"267",1,4,9500,1,1,146,1,140,1,0,0,0,0,8,7,8,7,12.7,"Graduate"
"268",1,2,9773,1,1,154,1,133.4,1,0,0,0,1,6,5,6,NA,12.7,"Graduate"
"269",1,1,9070,1,NA,137,1,126.2,1,0,0,0,1,6,6,6,6,10.8,"Graduate"
"270",1,5,9500,1,1,151,1,127.8,0,0,0,0,1,NA,7,8,7,12.7,"Graduate"
"271",1,NA,9003,1,39,150,1,NA,0,0,NA,0,1,6,6,6,5,13.9,"Graduate"
"272",1,2,9147,1,1,121,1,113.7,1,0,NA,0,NA,5,2,5,1,7.6,"Dropout"
"273",1,1,9147,1,1,122,1,117.8,1,0,0,0,0,5,5,5,5,13.9,"Graduate"
"274",1,1,9500,1,1,NA,NA,136.7,0,0,0,NA,0,7,7,NA,8,11.1,"Graduate"
"275",1,1,9238,1,1,152,1,144.7,0,0,0,0,0,6,6,NA,6,16.2,"Graduate"
"276",1,3,9500,1,1,145,1,139.8,1,0,0,0,0,7,7,8,8,13.9,"Graduate"
"277",1,1,9853,1,1,120,1,113.7,0,0,0,0,0,6,5,6,3,12.7,"Dropout"
"278",2,1,9130,1,3,NA,1,140,0,0,1,0,0,9,7,7,5,7.6,"Dropout"
"279",NA,1,9500,1,1,143,1,NA,0,0,0,0,1,NA,7,8,8,12.4,"Enrolled"
"280",NA,1,NA,1,1,129,1,119.6,1,0,NA,NA,1,7,7,8,7,15.5,"Graduate"
"281",NA,2,9147,1,1,139,1,123.7,1,0,0,0,1,5,4,5,4,16.2,"Graduate"
"282",4,1,8014,0,1,133.1,1,143,1,0,NA,NA,1,6,NA,NA,6,NA,"Graduate"
"283",2,1,9991,0,1,NA,1,100.1,0,0,NA,0,NA,5,5,5,NA,NA,"Graduate"
"284",1,1,9070,1,1,126,1,119.4,0,0,0,0,1,6,5,NA,6,16.2,"Graduate"
"285",1,1,8014,0,1,128,1,122.1,0,0,0,0,0,6,5,6,6,7.6,"Graduate"
"286",2,1,9773,1,12,100,1,100,0,NA,NA,0,0,6,6,6,6,7.6,"Graduate"
"287",1,1,NA,1,1,123,1,113.9,0,NA,0,0,0,6,6,6,6,15.5,"Enrolled"
"288",1,1,8014,NA,15,NA,1,101,0,0,0,0,NA,6,4,6,NA,7.6,"Graduate"
"289",1,NA,NA,0,1,117,1,111.8,1,0,NA,0,1,6,6,6,6,10.8,"Graduate"
"290",1,1,9500,1,1,140,1,140,1,0,0,0,NA,8,8,8,8,9.4,"Graduate"
"291",1,4,9085,1,1,123,1,124.4,1,0,0,0,0,6,6,6,6,15.5,"Graduate"
"292",1,1,9003,1,NA,150,NA,150,0,0,1,NA,1,6,6,6,6,13.9,"Graduate"
"293",1,1,9003,1,39,140,1,140,0,0,0,0,0,NA,6,6,5,12.4,"Enrolled"
"294",1,4,9238,1,1,123,NA,116,1,0,0,0,1,NA,6,6,6,8.9,"Graduate"
"295",1,1,9070,1,1,130,1,135.6,1,0,0,0,1,6,5,6,NA,8.9,"Dropout"
"296",2,1,9500,1,1,137,1,121,0,NA,0,0,1,NA,NA,8,7,10.8,"Graduate"
"297",1,2,9773,1,1,126,1,118.7,1,0,0,0,1,6,6,NA,6,NA,"Graduate"
"298",1,1,9238,1,1,125,1,125.7,1,0,0,NA,0,NA,NA,6,6,12.4,"Graduate"
"299",1,4,9556,1,1,112,1,107.1,1,0,0,NA,0,7,7,8,8,12.4,"Graduate"
"300",1,1,9500,1,1,141,NA,125.5,0,NA,0,0,0,8,8,8,8,9.4,"Graduate"
"301",1,4,NA,NA,NA,135,1,127,1,0,0,0,0,6,6,6,6,11.1,"Graduate"
"302",1,2,9085,1,1,117,1,113.5,1,0,0,NA,1,5,4,5,5,10.8,"Graduate"
"303",1,1,9500,1,NA,160,1,154.4,0,0,0,0,NA,7,7,8,8,15.5,"Graduate"
"304",1,1,9670,1,1,136,1,122,0,0,1,0,0,5,2,5,4,9.4,"Dropout"
"305",1,2,9238,1,1,143,1,128,NA,0,0,0,0,6,0,6,0,9.4,"Dropout"
"306",NA,1,9670,1,1,119,1,115.5,1,0,0,0,0,6,NA,6,4,10.8,"Enrolled"
"307",1,4,9670,1,1,120,NA,117.2,1,0,0,0,0,6,6,NA,4,11.1,"Graduate"
"308",1,1,9130,1,3,150,1,150,1,0,0,0,0,5,1,5,0,12.7,"Dropout"
"309",1,3,9085,1,1,142,1,155.3,0,0,0,0,0,5,5,5,5,7.6,"Graduate"
"310",1,1,9130,NA,39,NA,1,120,1,0,1,0,0,6,5,6,2,NA,"Dropout"
"311",1,1,9238,1,1,160,1,116.1,0,NA,1,0,0,6,NA,6,6,11.1,"Graduate"
"312",1,1,9853,1,1,133.1,1,NA,1,0,0,0,0,6,3,6,3,7.6,"Dropout"
"313",1,2,9147,NA,1,142,1,127.3,0,0,0,0,1,5,5,5,5,NA,"Graduate"
"314",1,4,NA,1,1,121,1,113.7,NA,0,0,0,1,6,5,6,5,9.4,"Graduate"
"315",1,1,9147,1,1,135,1,118.5,0,0,0,0,0,5,2,5,0,11.1,"Dropout"
"316",1,1,9147,1,1,153,NA,146.7,0,NA,0,0,0,5,5,5,5,11.1,"Graduate"
"317",1,1,9500,NA,1,140,1,124.3,1,NA,0,0,1,7,7,8,8,16.2,"Graduate"
"318",1,1,9500,1,1,152,1,137.8,0,0,0,0,0,7,7,8,8,11.1,"Graduate"
"319",1,1,9238,1,NA,120,1,130.2,0,0,0,0,NA,6,6,6,6,12.4,"Graduate"
"320",1,1,9500,1,1,160,1,NA,0,NA,0,0,0,7,6,NA,6,15.5,"Enrolled"
"321",1,1,9085,1,40,150,1,150,0,0,1,0,0,3,0,6,0,8.9,"Dropout"
"322",1,1,9500,1,1,100,1,100,1,0,0,0,1,8,7,8,7,10.8,"Graduate"
"323",1,1,9500,1,1,150,1,155.6,0,NA,0,0,NA,7,7,NA,8,16.2,"Graduate"
"324",NA,4,9147,NA,1,124,1,117.4,0,0,0,0,0,10,5,NA,8,7.6,"Graduate"
"325",1,NA,NA,1,NA,141,1,128.8,1,0,0,0,0,5,3,5,3,7.6,"Enrolled"
"326",NA,NA,NA,1,1,121,1,117.5,1,0,0,0,0,6,6,6,3,16.2,"Graduate"
"327",1,1,9500,1,6,134,1,120.4,NA,0,0,0,0,7,6,7,6,7.6,"Graduate"
"328",1,1,9238,1,1,134,1,130.9,0,0,1,0,NA,6,6,NA,NA,13.9,"Graduate"
"329",1,1,9853,1,1,132,NA,125,1,0,0,0,0,6,5,6,5,9.4,"Enrolled"
"330",1,1,9085,1,1,135,1,136.8,NA,0,0,0,0,5,5,5,5,9.4,"Enrolled"
"331",1,1,9853,1,1,123,1,121.6,1,0,0,0,0,7,5,7,NA,11.1,"Enrolled"
"332",1,1,9119,1,39,151,1,151,0,0,1,0,0,NA,0,5,0,NA,"Dropout"
"333",1,1,9238,1,1,NA,1,103.5,1,0,0,0,0,6,NA,6,6,12.4,"Graduate"
"334",1,1,NA,0,1,126,NA,119.4,0,0,0,0,0,6,6,6,NA,12.7,"Graduate"
"335",1,1,NA,1,1,133,1,134.4,1,0,0,0,1,6,6,6,6,9.4,"Graduate"
"336",1,1,NA,1,39,140,1,143,0,0,0,0,0,6,6,NA,6,NA,"Graduate"
"337",1,1,9853,NA,NA,110,1,110,0,0,1,0,0,7,7,7,7,12.4,"Graduate"
"338",1,4,9500,1,1,141,1,132.5,1,0,0,0,1,8,8,8,8,9.4,"Graduate"
"339",1,1,9238,1,1,122,1,114.7,0,0,0,0,0,6,5,6,6,13.9,"Graduate"
"340",1,1,9130,1,NA,156,1,166.9,0,0,0,0,0,5,NA,5,4,7.6,"Graduate"
"341",1,1,9085,1,NA,129,1,125.9,1,0,0,0,0,5,NA,NA,3,9.4,"Enrolled"
"342",1,1,171,1,1,188,NA,178.3,1,0,0,0,0,0,0,0,0,15.5,"Dropout"
"343",2,1,8014,0,1,120,1,117,1,NA,0,0,0,6,6,6,6,12.4,"Graduate"
"344",1,1,9003,1,NA,130,1,150,0,NA,0,0,0,6,6,6,6,16.2,"Graduate"
"345",1,1,9147,1,1,130,NA,NA,1,0,NA,0,0,5,4,5,2,9.4,"Enrolled"
"346",1,1,9773,1,NA,140,1,135.1,1,0,0,0,0,6,6,6,6,9.4,"Graduate"
"347",1,1,9238,1,1,NA,1,NA,0,0,NA,0,0,16,13,13,9,15.5,"Enrolled"
"348",4,1,9991,0,1,133.1,NA,136.2,0,0,0,0,0,5,5,5,5,10.8,"Graduate"
"349",2,1,9238,1,1,120,1,116,NA,0,0,0,0,6,NA,NA,6,NA,"Graduate"
"350",1,2,8014,NA,1,96,1,100,0,0,0,0,0,6,5,6,4,9.4,"Enrolled"
"351",1,1,9254,1,1,117,1,116.3,1,0,0,0,0,6,4,6,4,NA,"Dropout"
"352",NA,1,9773,1,1,123,1,NA,0,0,0,0,1,6,6,6,6,12.4,"Graduate"
"353",1,4,NA,1,1,127,1,124.2,1,0,0,0,0,0,0,0,0,9.4,"Dropout"
"354",NA,1,9500,1,1,151,1,NA,0,0,NA,0,1,7,6,7,6,NA,"Graduate"
"355",1,1,9254,1,1,127,1,120.7,0,NA,1,0,0,6,5,6,0,10.8,"Dropout"
"356",1,1,9085,1,1,133,1,127.1,1,0,0,0,0,6,6,6,NA,11.1,"Graduate"
"357",1,1,9500,1,19,133.1,1,133,0,0,0,0,0,7,6,8,7,13.9,"Graduate"
"358",1,1,9991,0,1,133.1,1,128.2,0,0,0,NA,0,NA,0,5,NA,12.7,"Dropout"
"359",1,1,9003,1,1,133.1,1,130,0,0,NA,0,1,NA,0,6,0,11.1,"Enrolled"
"360",NA,1,NA,1,43,160,1,172,0,0,0,0,0,6,0,6,NA,NA,"Dropout"
"361",1,NA,9853,1,1,140,1,NA,1,0,0,0,0,6,6,6,6,10.8,"Graduate"
"362",1,NA,9773,1,1,NA,1,128.5,0,0,1,0,0,6,3,6,NA,10.8,"Dropout"
"363",1,4,9147,1,NA,NA,1,112,1,0,0,0,0,5,3,5,4,16.2,"Enrolled"
"364",1,1,NA,1,NA,NA,1,142.5,1,0,0,0,1,11,8,9,7,8.9,"Graduate"
"365",1,4,9500,1,1,136,1,133,1,0,0,0,0,7,NA,7,5,7.6,"Enrolled"
"366",1,1,9085,1,1,133.1,1,106,1,0,0,0,1,6,6,6,6,15.5,"Graduate"
"367",1,4,NA,1,1,136,NA,125.5,1,0,0,0,1,7,6,7,6,7.6,"Graduate"
"368",1,1,9085,NA,1,134,1,131.2,0,0,0,0,0,5,1,5,5,7.6,"Enrolled"
"369",1,1,9853,1,1,122,1,112.9,1,0,0,0,1,7,7,7,NA,8.9,"Graduate"
"370",1,6,9500,1,NA,138,1,124.8,1,0,NA,0,NA,8,7,8,7,12.7,"Dropout"
"371",2,1,8014,0,1,160,1,140.9,NA,0,NA,0,0,11,11,7,7,16.2,"Graduate"
"372",4,1,9991,0,1,130,1,148,0,0,0,0,1,5,4,5,4,13.9,"Enrolled"
"373",1,1,9773,1,1,161,NA,148.4,0,0,0,0,1,6,6,6,6,15.5,"Graduate"
"374",4,NA,9991,0,1,140,1,129.7,0,0,0,0,0,5,5,5,5,13.9,"Graduate"
"375",2,NA,9085,1,19,133.1,1,128.2,0,0,0,0,0,6,0,6,0,12.7,"Dropout"
"376",2,1,8014,0,19,133.1,1,104,0,0,1,0,NA,11,10,11,10,11.1,"Enrolled"
"377",1,4,9147,1,1,NA,NA,119.9,1,NA,0,0,0,NA,NA,NA,0,9.4,"Dropout"
"378",1,1,9500,1,1,152,1,141,1,0,0,0,1,NA,7,8,8,12.4,"Graduate"
"379",1,1,9853,1,1,125,1,116.6,1,0,0,NA,1,7,7,7,6,8.9,"Enrolled"
"380",1,1,9085,1,39,140,1,140,1,0,0,0,NA,6,5,6,2,16.2,"Enrolled"
"381",4,1,9500,1,19,133.1,1,NA,0,NA,0,0,1,7,5,8,6,16.2,"Dropout"
"382",1,1,9500,1,1,NA,1,100,0,0,0,0,0,7,6,8,8,13.9,"Enrolled"
"383",1,1,9238,1,1,135,1,NA,0,0,0,0,0,6,3,6,3,7.6,"Enrolled"
"384",1,1,9853,1,1,125,NA,117,0,0,0,0,1,6,6,6,6,15.5,"Graduate"
"385",1,1,9147,1,42,140,1,140.2,0,0,0,0,0,11,9,9,8,8.9,"Graduate"
"386",1,1,NA,1,1,NA,1,129.3,0,0,0,0,NA,NA,6,NA,6,7.6,"Graduate"
"387",1,1,9853,1,1,NA,1,145.3,0,0,0,0,0,6,6,6,6,7.6,"Graduate"
"388",NA,1,9991,0,NA,130,1,146.2,0,0,0,0,0,14,11,11,10,10.8,"Graduate"
"389",1,1,9853,1,1,134,1,122.5,1,0,0,0,0,6,5,6,5,15.5,"Enrolled"
"390",1,1,8014,0,39,NA,1,156.1,0,0,0,0,1,6,6,6,6,13.9,"Graduate"
"391",1,NA,9085,1,39,140,1,NA,1,0,0,0,0,6,4,6,1,12.4,"Enrolled"
"392",1,1,9500,1,1,150,1,140,0,1,0,0,0,7,5,NA,5,16.2,"Enrolled"
"393",1,6,9773,1,NA,141,NA,128.4,1,NA,1,0,0,6,5,6,5,7.6,"Dropout"
"394",1,2,NA,1,NA,120,1,115,0,0,0,0,NA,5,2,5,2,7.6,"Dropout"
"395",1,2,9085,1,1,166,1,NA,0,0,0,0,0,NA,6,6,6,11.1,"Graduate"
"396",NA,4,9500,NA,1,147,1,NA,1,0,0,0,1,8,7,8,7,10.8,"Graduate"
"397",NA,1,9238,1,1,121,1,111.9,1,0,0,0,0,11,11,11,11,12.4,"Graduate"
"398",1,1,9085,1,39,150,1,150,NA,0,0,0,1,6,6,6,3,13.9,"Graduate"
"399",1,NA,NA,1,1,124,1,114.2,1,0,1,0,0,6,5,NA,4,10.8,"Dropout"
"400",1,1,9147,1,1,96,1,NA,1,NA,0,0,NA,NA,3,5,0,16.2,"Dropout"
"401",1,4,9070,1,1,125,1,128.9,0,0,0,0,1,6,5,6,NA,NA,"Enrolled"
"402",1,1,9254,1,1,136,1,121.7,1,NA,0,0,0,6,3,6,3,NA,"Enrolled"
"403",1,1,9773,1,1,120,NA,114.8,1,1,0,0,0,6,NA,6,3,NA,"Enrolled"
"404",1,NA,9254,1,1,128,1,127,0,0,0,0,NA,6,6,6,4,12.4,"Enrolled"
"405",1,1,9500,1,1,NA,1,131.3,1,0,0,NA,0,8,7,8,7,10.8,"Graduate"
"406",1,1,171,1,1,135,1,137.1,1,0,0,0,NA,0,0,NA,0,12.7,"Graduate"
"407",NA,1,9070,1,NA,120,1,120,1,0,0,NA,0,13,13,NA,12,13.9,"Graduate"
"408",1,1,NA,NA,40,140,1,139,0,0,0,0,0,5,5,5,5,NA,"Graduate"
"409",1,1,9238,1,1,135,1,129.1,NA,0,0,0,0,6,6,6,6,15.5,"Graduate"
"410",4,1,9085,1,1,133.1,1,NA,0,0,0,0,NA,NA,0,NA,0,7.6,"Dropout"
"411",1,2,9500,1,NA,137,1,120.8,1,0,0,0,1,8,7,8,7,10.8,"Graduate"
"412",1,1,9500,1,3,122,1,135.8,0,0,0,0,0,8,NA,8,7,10.8,"Graduate"
"413",NA,3,9500,1,1,128,1,118.9,1,0,0,0,0,7,7,8,7,13.9,"Graduate"
"414",1,1,9991,0,NA,140,1,140,0,0,0,0,0,5,5,5,5,12.4,"Graduate"
"415",1,1,9238,1,1,132,NA,NA,1,0,0,0,1,6,6,6,6,8.9,"Graduate"
"416",1,1,9085,1,1,131,1,137,0,0,0,0,0,5,NA,5,5,7.6,"Graduate"
"417",1,NA,NA,1,1,126,NA,127.4,1,0,0,0,0,6,6,NA,6,15.5,"Graduate"
"418",1,1,9853,NA,NA,133.1,1,97,1,0,0,0,0,6,5,6,3,12.7,"Dropout"
"419",1,4,NA,1,1,136,1,126.3,1,0,0,0,1,7,6,7,6,7.6,"Graduate"
"420",1,4,NA,1,1,140,1,127.5,0,0,0,0,0,7,0,8,0,12.7,"Dropout"
"421",1,1,9500,1,1,NA,1,NA,0,NA,0,0,NA,7,7,8,8,11.1,"Graduate"
"422",1,1,9991,0,NA,NA,1,120,0,0,0,0,NA,NA,7,5,5,7.6,"Graduate"
"423",1,1,9085,1,39,140,1,140,1,0,0,0,0,6,0,6,0,15.5,"Dropout"
"424",1,6,9500,1,NA,140,1,131.5,1,0,0,0,0,8,8,NA,8,9.4,"Graduate"
"425",1,6,9556,1,1,115,1,112.2,1,0,0,0,0,7,7,NA,8,12.4,"Graduate"
"426",1,1,9500,1,1,144,1,150.5,0,0,0,0,0,7,6,7,6,7.6,"Graduate"
"427",1,4,9670,1,1,128,1,121,1,NA,0,0,0,6,6,6,6,11.1,"Graduate"
"428",1,1,9147,NA,1,116,1,112.2,1,0,0,0,0,5,3,5,2,10.8,"Enrolled"
"429",3,2,9085,1,1,NA,1,129.4,1,0,0,0,0,5,0,5,0,10.8,"Dropout"
"430",1,1,9670,1,1,NA,1,114.4,0,0,0,0,NA,6,5,6,4,11.1,"Graduate"
"431",1,3,NA,1,1,134,1,120.3,1,0,NA,0,1,NA,7,8,7,10.8,"Graduate"
"432",NA,1,NA,0,1,120,1,NA,0,0,0,0,1,NA,6,6,5,15.5,"Graduate"
"433",1,2,9147,1,1,125,1,114.5,1,0,NA,0,1,5,5,5,5,12.4,"Graduate"
"434",1,1,9500,1,1,141,1,127.8,0,0,0,0,1,7,0,7,0,7.6,"Dropout"
"435",1,1,9773,1,1,140,1,124.6,1,0,0,0,0,6,5,NA,6,15.5,"Graduate"
"436",1,6,9500,1,1,NA,1,130.3,NA,0,0,0,1,8,7,8,7,12.7,"Graduate"
"437",1,1,9254,1,1,122,1,118.2,0,0,0,0,NA,6,4,6,6,12.4,"Enrolled"
"438",NA,1,9670,1,1,NA,1,118.8,0,0,0,0,1,6,NA,6,6,12.7,"Graduate"
"439",1,NA,NA,1,1,133.1,1,133,1,0,0,0,0,6,0,6,0,7.6,"Dropout"
"440",2,1,9500,1,19,133.1,NA,129,1,0,0,0,0,7,6,7,6,NA,"Graduate"
"441",1,1,9556,1,1,147,1,100,0,0,0,0,0,2,0,4,NA,10.8,"Enrolled"
"442",1,1,9130,1,1,127,1,120.7,1,0,1,0,NA,NA,1,5,NA,12.7,"Enrolled"
"443",1,6,9500,NA,1,NA,NA,NA,1,0,0,0,0,8,7,8,NA,NA,"Graduate"
"444",NA,5,9500,1,1,127,1,120.3,1,0,0,0,1,8,7,8,7,10.8,"Graduate"
"445",1,NA,9670,1,1,123,1,114.6,0,0,0,NA,0,5,4,5,4,NA,"Graduate"
"446",1,1,9238,1,1,128,1,116.5,1,0,0,0,1,6,6,6,6,12.4,"Graduate"
"447",1,1,9500,1,1,NA,1,127.8,0,0,0,0,1,7,7,8,NA,13.9,"Graduate"
"448",1,NA,9500,NA,1,140,1,129.9,1,0,0,0,0,7,7,NA,8,15.5,"Dropout"
"449",1,2,NA,1,NA,121,1,NA,1,0,0,0,0,6,6,6,5,11.1,"Graduate"
"450",1,3,9254,1,1,122,1,114.3,1,0,0,NA,1,6,5,6,5,12.4,"Enrolled"
"451",NA,1,9500,NA,1,126,1,114.8,1,0,0,0,0,8,7,NA,7,10.8,"Graduate"
"452",1,4,9500,1,1,135,1,123,1,0,0,0,1,8,7,8,7,10.8,"Graduate"
"453",1,2,9500,1,1,131,1,122.1,1,NA,0,NA,0,7,7,8,8,15.5,"Graduate"
"454",1,4,9085,1,1,140,1,NA,NA,0,0,0,0,5,5,NA,5,9.4,"Graduate"
"455",1,3,9147,1,1,131,1,132.4,1,0,NA,0,0,5,5,NA,4,9.4,"Enrolled"
"456",2,1,8014,NA,1,130,1,114.8,0,0,0,0,0,6,6,6,2,7.6,"Graduate"
"457",1,1,9003,1,3,130,1,130,0,0,0,NA,0,6,0,6,0,NA,"Dropout"
"458",1,1,9853,NA,1,140,1,NA,NA,0,0,NA,0,6,5,6,5,12.7,"Dropout"
"459",2,1,9003,NA,1,130,1,152.4,1,0,0,0,NA,NA,12,12,11,8.9,"Graduate"
"460",1,1,NA,1,1,125,1,120.1,0,NA,0,0,1,6,6,6,6,16.2,"Graduate"
"461",1,1,9130,1,NA,160,1,155.1,1,0,0,0,0,5,5,5,NA,12.7,"Graduate"
"462",1,1,9070,1,1,130,1,124.5,NA,0,0,0,1,NA,11,11,11,11.1,"Graduate"
"463",1,1,NA,1,1,144,1,126.9,0,0,0,0,0,6,5,6,4,15.5,"Graduate"
"464",1,1,9147,1,19,NA,1,153.2,1,0,1,0,0,5,5,5,5,12.4,"Graduate"
"465",1,1,9238,1,1,148,1,129.8,0,0,0,0,0,6,5,6,4,15.5,"Enrolled"
"466",1,1,8014,0,1,133.1,1,135,0,0,0,0,0,10,9,11,5,10.8,"Dropout"
"467",1,1,9853,1,1,133,1,131.3,NA,0,0,0,0,6,5,8,8,15.5,"Enrolled"
"468",1,6,9238,NA,1,NA,1,125.2,0,NA,0,0,1,16,16,13,13,9.4,"Graduate"
"469",1,5,9500,NA,1,144,1,141.3,1,0,0,0,1,8,8,8,8,NA,"Graduate"
"470",1,1,9238,1,1,120,1,117.1,1,0,0,0,1,NA,5,6,5,12.7,"Graduate"
"471",1,3,NA,1,1,144,1,126.5,1,0,0,0,1,8,7,8,7,10.8,"Graduate"
"472",1,1,9254,1,1,132,1,NA,0,0,0,0,1,6,6,6,6,13.9,"Graduate"
"473",1,1,NA,1,1,142,1,128.4,0,0,0,0,0,6,6,6,5,11.1,"Dropout"
"474",NA,2,9500,1,1,136,1,140,1,0,0,0,0,NA,6,7,6,7.6,"Graduate"
"475",NA,1,9254,1,9,133.1,1,110,1,0,0,0,0,5,0,5,NA,7.6,"Dropout"
"476",1,1,9670,1,1,122,1,116.8,1,0,0,0,0,5,4,5,5,7.6,"Graduate"
"477",1,2,9556,1,1,NA,1,104.5,1,0,NA,0,NA,NA,2,7,0,12.4,"Dropout"
"478",1,1,NA,1,3,140,1,140,0,0,0,0,0,7,0,8,0,7.6,"Dropout"
"479",1,1,9500,1,1,117,1,113.2,0,1,0,0,0,7,6,8,7,16.2,"Graduate"
"480",1,1,9238,1,1,128,1,118.6,1,0,0,0,1,6,5,6,5,8.9,"Enrolled"
"481",NA,1,9500,1,1,136,1,123.8,0,0,0,0,0,NA,6,8,8,13.9,"Graduate"
"482",1,6,9500,1,1,141,1,126.7,NA,0,0,0,1,8,7,8,7,12.7,"Graduate"
"483",1,3,9500,1,1,130,1,NA,0,0,0,0,0,7,0,8,NA,7.6,"Dropout"
"484",1,1,9085,NA,39,140,1,140,0,0,0,0,NA,6,6,NA,2,13.9,"Enrolled"
"485",1,3,9500,1,1,NA,1,100.6,1,0,0,0,1,7,6,8,7,12.4,"Graduate"
"486",NA,1,9853,1,1,126,1,132.7,0,NA,0,0,1,6,6,6,5,10.8,"Graduate"
"487",1,2,9670,1,1,125,1,106.6,1,0,0,0,0,6,6,6,4,10.8,"Dropout"
"488",1,1,9670,1,1,120,1,140.4,0,0,0,0,0,6,5,6,4,13.9,"Dropout"
"489",1,NA,9500,1,1,132,1,128.3,1,0,0,0,1,7,7,8,8,15.5,"Graduate"
"490",1,3,9500,1,1,NA,1,118.6,1,0,0,0,1,7,6,8,7,13.9,"Graduate"
"491",1,1,9070,NA,1,115,NA,123.4,0,0,0,0,0,6,6,6,6,NA,"Graduate"
"492",1,1,9670,NA,1,125,NA,NA,0,0,0,0,0,6,6,NA,6,12.4,"Graduate"
"493",1,6,9500,1,1,137,1,121.3,1,0,0,0,0,7,6,7,6,7.6,"Graduate"
"494",1,1,9085,1,1,101,1,101,1,0,1,0,0,6,5,NA,4,12.4,"Enrolled"
"495",1,1,9853,1,1,126,1,116.9,1,1,0,0,0,7,6,7,6,13.9,"Enrolled"
"496",1,3,9130,1,3,130,NA,130,0,0,1,0,0,5,2,5,1,12.7,"Dropout"
"497",1,1,9556,1,19,100,1,NA,0,0,0,0,0,7,1,7,0,12.7,"Dropout"
"498",1,1,9254,1,1,122,1,NA,1,0,0,0,NA,6,5,6,5,NA,"Graduate"
"499",1,1,9070,1,1,126,1,118.7,0,0,0,NA,0,6,5,6,6,16.2,"Graduate"
"500",1,1,9500,1,1,128,1,131.5,0,0,0,0,0,NA,8,8,8,9.4,"Graduate"
"501",1,3,9085,NA,1,134,1,120.4,1,0,0,0,0,5,3,5,NA,9.4,"Enrolled"
"502",1,2,9254,1,1,128,1,129.1,1,0,NA,0,NA,6,6,6,NA,11.1,"Graduate"
"503",1,1,9070,1,1,NA,1,132,NA,0,0,0,NA,6,5,6,NA,13.9,"Enrolled"
"504",1,2,NA,1,3,130,1,NA,0,0,0,0,NA,5,1,4,NA,10.8,"Dropout"
"505",1,2,9500,1,1,135,1,132.8,1,0,0,0,1,8,7,8,7,12.7,"Graduate"
"506",1,1,9500,1,19,133.1,1,143.7,0,NA,0,0,0,7,4,7,3,12.4,"Enrolled"
"507",1,1,33,1,1,140,1,152.8,0,0,0,NA,0,NA,7,7,5,16.2,"Enrolled"
"508",1,2,9773,1,1,138,1,133.5,1,0,0,0,0,6,6,6,6,12.7,"Graduate"
"509",1,1,9130,1,1,150,1,146.2,NA,0,0,0,0,5,4,NA,5,9.4,"Dropout"
"510",1,2,9147,1,NA,125,1,115.2,0,1,0,0,0,5,0,5,0,15.5,"Dropout"
"511",1,2,9070,NA,1,121,1,120.7,1,0,0,0,0,6,4,6,NA,9.4,"Enrolled"
"512",2,1,8014,0,1,120,1,101.8,0,NA,NA,0,0,5,0,5,0,10.8,"Dropout"
"513",1,2,9670,1,1,140,1,100,0,0,0,0,0,5,4,5,4,NA,"Graduate"
"514",1,1,9991,0,1,100,NA,121.9,0,0,0,NA,0,4,0,5,0,12.7,"Dropout"
"515",2,2,8014,0,1,140,1,120.4,0,0,1,0,NA,5,0,4,0,9.4,"Dropout"
"516",2,2,9238,1,1,140,1,120.4,0,NA,1,0,0,6,0,6,0,9.4,"Dropout"
"517",2,1,9003,1,1,120,NA,NA,0,0,0,0,0,6,6,6,5,8.9,"Graduate"
"518",1,2,9853,1,1,138,1,NA,1,0,0,0,0,6,5,6,3,10.8,"Dropout"
"519",4,1,8014,0,19,133.1,1,100,0,0,0,0,NA,6,1,6,1,9.4,"Dropout"
"520",1,2,9853,1,1,118,1,112.1,1,0,0,0,0,6,4,6,5,7.6,"Dropout"
"521",1,6,NA,1,NA,135,1,126.8,1,0,0,0,NA,8,7,8,7,10.8,"Graduate"
"522",1,1,9130,1,1,NA,1,115.9,0,0,0,0,0,5,NA,5,5,9.4,"Graduate"
"523",1,1,NA,1,1,150,26,132.5,1,0,0,0,0,6,NA,6,6,13.9,"Graduate"
"524",1,3,9085,1,1,149,103,132.2,1,0,0,0,1,5,4,5,5,10.8,"Graduate"
"525",1,1,9556,NA,1,180,103,183.5,1,0,NA,0,0,7,4,8,NA,16.2,"Dropout"
"526",1,1,9119,1,1,133.1,1,136,0,0,0,1,0,5,1,5,1,16.2,"Dropout"
