"Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Previous.qualification..grade.","Nacionality","Admission.grade","Displaced","Educational.special.needs","Debtor","Gender","Scholarship.holder","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..approved.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..approved.","Unemployment.rate","Target"
2,1,9130,1,3,140,NA,140,0,0,1,0,0,9,7,NA,5,7.6,"Dropout"
1,NA,9500,1,1,143,1,142.3,0,0,0,0,1,7,7,8,NA,12.4,"Enrolled"
1,1,9500,1,1,129,1,119.6,1,0,0,0,1,7,7,8,7,15.5,"Graduate"
NA,2,NA,NA,1,139,1,123.7,1,0,0,0,1,5,NA,5,4,16.2,"Graduate"
NA,1,8014,0,1,133.1,1,143,1,0,0,0,1,6,5,6,6,16.2,"Graduate"
2,1,9991,0,1,NA,1,100.1,0,0,0,0,0,5,5,5,NA,8.9,"Graduate"
1,1,9070,NA,1,126,1,119.4,0,0,0,0,1,NA,5,6,6,16.2,"Graduate"
1,1,8014,0,NA,128,1,122.1,0,0,NA,0,0,6,5,6,6,7.6,"Graduate"
2,1,9773,1,12,100,1,100,0,0,0,NA,0,6,6,NA,6,7.6,"Graduate"
1,1,9070,1,1,123,1,113.9,0,0,0,NA,0,6,6,6,6,15.5,"Enrolled"
1,1,NA,0,15,170,1,101,0,0,0,NA,0,6,NA,6,4,7.6,"Graduate"
1,2,8014,0,1,117,1,111.8,1,0,0,0,1,6,6,6,6,10.8,"Graduate"
1,NA,NA,NA,NA,140,1,140,1,0,0,0,0,8,8,8,8,9.4,"Graduate"
1,4,9085,1,1,NA,1,124.4,1,0,0,0,0,6,6,6,6,15.5,"Graduate"
1,1,9003,NA,39,150,1,150,0,0,1,0,1,NA,6,NA,6,13.9,"Graduate"
NA,1,9003,1,NA,140,1,140,0,0,0,0,NA,6,6,6,5,12.4,"Enrolled"
NA,4,9238,1,1,123,1,116,1,0,0,NA,NA,6,NA,6,6,8.9,"Graduate"
1,1,9070,1,1,130,1,135.6,1,0,0,0,1,6,5,6,2,8.9,"Dropout"
2,1,9500,1,1,137,1,121,0,NA,0,0,1,8,7,8,NA,10.8,"Graduate"
1,2,9773,1,1,126,1,118.7,1,NA,NA,0,1,6,6,6,6,12.4,"Graduate"
NA,1,9238,1,NA,125,1,125.7,1,0,NA,0,0,6,6,6,6,12.4,"Graduate"
1,4,9556,1,NA,112,1,107.1,1,0,0,0,0,NA,7,8,8,12.4,"Graduate"
1,1,9500,1,1,141,1,125.5,0,0,0,0,0,8,8,8,8,NA,"Graduate"
1,NA,9670,1,1,135,1,127,1,0,0,0,0,6,6,6,6,11.1,"Graduate"
1,2,9085,NA,NA,117,1,113.5,1,0,0,0,1,5,NA,5,5,NA,"Graduate"
1,1,9500,1,1,160,NA,154.4,0,0,NA,0,1,7,7,8,8,15.5,"Graduate"
1,1,9670,1,1,136,1,122,0,0,1,0,0,NA,NA,NA,4,9.4,"Dropout"
1,2,9238,1,1,143,1,128,1,NA,0,0,0,6,0,6,0,9.4,"Dropout"
1,1,9670,1,1,119,1,115.5,1,0,0,0,NA,6,4,6,4,10.8,"Enrolled"
1,NA,9670,1,1,NA,1,NA,1,0,0,0,0,6,6,6,NA,11.1,"Graduate"
1,1,NA,1,3,NA,1,150,1,0,0,0,0,5,1,5,0,12.7,"Dropout"
1,3,NA,1,1,NA,1,155.3,0,0,NA,0,0,5,5,5,5,7.6,"Graduate"
1,1,9130,1,39,120,1,120,NA,0,1,0,0,6,5,6,2,12.4,"Dropout"
1,1,9238,1,1,160,1,116.1,0,0,1,0,0,6,6,6,6,NA,"Graduate"
1,1,NA,1,1,133.1,NA,118.9,NA,0,0,0,0,6,3,6,3,7.6,"Dropout"
1,2,9147,1,1,142,1,127.3,0,0,0,0,1,5,5,5,5,11.1,"Graduate"
1,4,9853,1,1,NA,1,113.7,NA,0,0,NA,1,6,5,6,5,9.4,"Graduate"
1,1,9147,1,1,NA,1,118.5,0,0,0,0,0,5,2,5,0,11.1,"Dropout"
1,1,9147,1,1,153,1,146.7,0,0,0,0,0,5,NA,5,5,11.1,"Graduate"
1,1,9500,1,1,140,1,124.3,1,0,0,0,1,7,7,8,NA,16.2,"Graduate"
1,1,9500,1,1,152,NA,137.8,0,0,0,0,0,7,7,8,8,11.1,"Graduate"
1,1,9238,1,1,120,1,130.2,0,0,0,0,1,6,6,NA,6,12.4,"Graduate"
1,1,9500,1,1,160,1,147.8,0,0,0,0,0,7,6,8,6,15.5,"Enrolled"
NA,1,9085,1,40,150,1,150,0,0,1,0,0,3,NA,6,0,NA,"Dropout"
1,1,9500,1,NA,100,1,100,NA,NA,0,0,1,8,7,8,NA,10.8,"Graduate"
1,1,9500,1,1,150,NA,155.6,0,0,NA,0,0,7,7,8,8,16.2,"Graduate"
1,4,9147,1,1,124,1,117.4,0,0,0,0,0,10,5,10,8,7.6,"Graduate"
1,3,9085,1,1,141,1,128.8,1,0,0,0,0,5,3,5,3,7.6,"Enrolled"
1,1,9254,1,1,121,1,NA,1,0,0,0,NA,6,6,6,3,16.2,"Graduate"
1,NA,9500,1,6,134,1,120.4,1,0,0,0,0,7,6,7,6,NA,"Graduate"
1,NA,9238,1,1,134,1,130.9,0,0,1,0,0,NA,6,6,5,13.9,"Graduate"
1,1,NA,1,1,NA,NA,125,1,NA,0,0,NA,6,5,6,5,9.4,"Enrolled"
1,1,9085,1,1,135,1,136.8,1,0,0,0,0,5,5,5,5,9.4,"Enrolled"
1,1,9853,1,1,123,1,121.6,1,0,0,0,NA,7,5,7,6,NA,"Enrolled"
1,1,9119,1,39,151,1,151,0,0,1,0,NA,5,NA,5,0,16.2,"Dropout"
1,1,9238,1,1,107,1,103.5,1,0,0,0,0,6,6,6,NA,12.4,"Graduate"
1,1,8014,0,NA,126,1,119.4,0,0,0,0,0,6,6,6,NA,NA,"Graduate"
1,1,9238,NA,1,133,1,134.4,1,0,0,0,NA,6,6,6,6,9.4,"Graduate"
1,NA,9238,1,39,140,1,143,0,0,NA,NA,0,6,6,6,6,13.9,"Graduate"
1,1,9853,1,40,110,1,110,0,NA,1,NA,0,7,7,NA,7,12.4,"Graduate"
NA,4,9500,1,1,NA,1,132.5,1,0,0,0,1,8,8,8,8,9.4,"Graduate"
1,1,9238,1,1,122,1,114.7,0,0,0,NA,0,6,5,6,6,13.9,"Graduate"
1,1,9130,1,1,156,1,166.9,NA,0,0,0,0,5,4,5,4,7.6,"Graduate"
1,1,9085,1,1,NA,1,NA,1,NA,0,0,0,5,4,5,3,9.4,"Enrolled"
1,1,171,1,1,188,1,NA,1,0,0,0,0,0,0,0,0,15.5,"Dropout"
2,1,8014,0,NA,120,NA,117,1,0,0,0,0,6,6,6,6,12.4,"Graduate"
1,1,9003,NA,3,NA,1,150,0,0,0,0,0,6,6,6,6,16.2,"Graduate"
1,1,9147,1,1,130,1,130,1,0,0,0,0,NA,4,NA,NA,9.4,"Enrolled"
1,1,9773,1,NA,140,1,135.1,NA,0,0,0,0,6,6,6,6,9.4,"Graduate"
1,1,9238,1,1,110,1,110,0,0,0,0,0,16,13,NA,9,15.5,"Enrolled"
4,1,NA,0,1,133.1,1,136.2,0,0,0,0,0,5,5,5,NA,10.8,"Graduate"
NA,NA,9238,1,1,120,1,116,0,0,0,0,0,6,6,NA,6,12.7,"Graduate"
1,2,8014,0,1,96,1,100,0,0,0,0,0,6,5,6,4,9.4,"Enrolled"
1,1,9254,NA,NA,117,1,NA,1,0,0,0,0,6,NA,6,4,12.7,"Dropout"
1,1,9773,NA,1,123,1,134,0,0,0,0,1,6,6,6,NA,12.4,"Graduate"
1,4,NA,1,1,127,1,124.2,NA,0,0,0,0,0,0,0,0,9.4,"Dropout"
2,1,NA,1,1,151,1,134.5,0,0,1,NA,1,7,6,7,6,7.6,"Graduate"
NA,1,9254,1,1,127,NA,120.7,0,0,1,0,0,6,5,6,0,NA,"Dropout"
1,1,9085,1,NA,133,1,127.1,1,0,0,0,0,6,6,6,6,11.1,"Graduate"
1,NA,9500,1,19,133.1,NA,133,0,0,NA,0,0,NA,6,NA,7,13.9,"Graduate"
NA,1,9991,NA,1,133.1,1,128.2,0,0,0,0,0,5,0,5,0,12.7,"Dropout"
1,NA,9003,1,1,133.1,1,130,0,0,1,NA,1,6,0,6,NA,11.1,"Enrolled"
1,NA,9085,1,43,160,1,172,NA,0,0,0,NA,6,0,6,0,8.9,"Dropout"
1,NA,9853,1,1,140,1,128.5,1,0,0,NA,0,NA,6,6,6,10.8,"Graduate"
1,1,9773,NA,1,146,1,128.5,0,0,1,0,0,6,3,6,2,10.8,"Dropout"
1,4,9147,1,1,112,NA,112,1,0,0,0,0,5,3,5,4,16.2,"Enrolled"
1,1,9085,1,42,140,1,142.5,1,0,0,0,1,11,8,9,7,8.9,"Graduate"
1,4,9500,1,1,136,1,133,1,0,NA,0,0,7,5,7,5,7.6,"Enrolled"
1,1,9085,1,1,133.1,NA,NA,1,0,0,0,1,6,6,6,6,15.5,"Graduate"
1,4,9500,1,1,136,1,125.5,1,0,0,0,1,7,6,7,6,7.6,"Graduate"
1,1,9085,1,1,134,1,131.2,0,0,NA,0,0,5,1,5,5,7.6,"Enrolled"
1,1,9853,1,1,122,1,112.9,NA,0,NA,0,1,7,7,7,6,NA,"Graduate"
NA,6,9500,1,NA,138,1,124.8,1,0,0,0,0,8,7,NA,7,12.7,"Dropout"
2,1,8014,0,1,160,1,140.9,0,0,NA,0,NA,11,11,7,7,16.2,"Graduate"
4,1,9991,0,1,130,1,NA,0,0,0,0,1,5,4,5,4,13.9,"Enrolled"
1,NA,9773,1,1,161,1,NA,0,0,NA,0,1,6,6,6,6,15.5,"Graduate"
4,NA,9991,0,1,140,1,129.7,0,0,0,0,0,5,NA,5,5,13.9,"Graduate"
2,1,9085,1,19,133.1,1,128.2,0,0,0,0,NA,NA,0,6,0,12.7,"Dropout"
2,1,8014,NA,19,133.1,1,104,0,0,1,0,0,11,10,11,10,NA,"Enrolled"
1,4,9147,1,1,130,1,119.9,1,0,0,0,0,5,NA,5,0,9.4,"Dropout"
1,1,9500,1,1,152,1,141,1,0,0,0,1,7,7,8,8,12.4,"Graduate"
1,1,9853,1,1,125,1,116.6,1,NA,NA,NA,NA,7,7,NA,6,8.9,"Enrolled"
1,1,9085,1,39,NA,1,140,1,0,0,0,0,6,5,6,NA,16.2,"Enrolled"
4,1,9500,1,NA,NA,1,NA,0,0,0,NA,1,7,5,8,6,16.2,"Dropout"
1,1,NA,1,1,170,1,100,0,0,0,0,0,7,6,8,8,13.9,"Enrolled"
1,1,9238,1,1,135,1,121,NA,0,0,0,0,6,3,NA,3,7.6,"Enrolled"
1,1,9853,1,1,125,1,117,0,0,0,0,1,6,6,6,NA,15.5,"Graduate"
1,1,NA,1,42,140,NA,140.2,0,0,0,NA,0,11,9,9,8,8.9,"Graduate"
1,1,9238,1,1,124,1,129.3,0,0,0,0,0,6,6,6,NA,7.6,"Graduate"
1,1,9853,1,1,140,1,145.3,NA,0,0,0,0,NA,6,6,6,7.6,"Graduate"
1,1,9991,0,3,130,NA,146.2,0,NA,0,0,0,14,11,11,10,10.8,"Graduate"
1,1,9853,1,1,134,1,122.5,1,0,0,0,0,6,NA,6,5,15.5,"Enrolled"
1,NA,8014,0,39,160,1,156.1,0,0,NA,0,1,NA,6,NA,NA,13.9,"Graduate"
1,1,9085,NA,39,140,1,140,NA,NA,0,0,NA,6,NA,6,1,12.4,"Enrolled"
1,1,9500,1,1,150,1,140,0,1,0,0,0,7,5,8,5,16.2,"Enrolled"
1,6,9773,1,1,NA,NA,128.4,1,0,1,NA,0,6,5,6,5,7.6,"Dropout"
1,2,9085,1,1,120,1,115,0,0,NA,0,0,5,2,NA,2,7.6,"Dropout"
1,NA,9085,1,1,166,1,158.7,0,0,0,0,0,6,6,6,NA,NA,"Graduate"
1,4,9500,1,1,147,1,124.5,1,0,NA,0,1,8,7,8,7,10.8,"Graduate"
1,1,9238,1,1,121,1,111.9,1,NA,0,0,0,11,11,11,NA,12.4,"Graduate"
1,1,9085,1,39,150,1,150,1,0,0,NA,1,6,6,6,3,13.9,"Graduate"
NA,1,9670,1,1,124,1,114.2,1,0,1,0,0,6,5,6,4,10.8,"Dropout"
1,NA,9147,1,1,96,1,96,1,0,0,0,0,5,3,5,0,16.2,"Dropout"
NA,4,9070,1,NA,125,1,128.9,NA,0,0,0,1,6,5,6,4,8.9,"Enrolled"
1,1,9254,1,1,136,1,121.7,1,0,0,0,0,6,3,6,3,10.8,"Enrolled"
NA,1,9773,1,NA,120,1,114.8,1,1,0,0,0,6,4,6,3,7.6,"Enrolled"
1,1,9254,1,NA,128,1,127,0,0,NA,0,0,6,6,6,4,12.4,"Enrolled"
1,1,9500,1,1,NA,1,131.3,1,0,0,0,0,8,7,8,7,10.8,"Graduate"
1,1,171,1,1,NA,1,137.1,1,0,0,0,NA,NA,0,0,0,12.7,"Graduate"
1,NA,9070,1,40,120,1,120,1,0,0,NA,0,13,13,12,12,13.9,"Graduate"
1,1,9991,0,40,140,1,139,0,0,0,0,0,5,5,5,5,8.9,"Graduate"
1,1,9238,1,1,135,1,129.1,0,0,0,NA,0,6,6,6,6,15.5,"Graduate"
4,1,9085,NA,1,133.1,1,128.2,0,0,0,0,0,5,0,5,0,7.6,"Dropout"
1,2,9500,1,1,137,1,120.8,1,0,0,0,1,8,7,8,7,10.8,"Graduate"
1,1,9500,1,3,122,1,135.8,0,0,0,0,0,NA,7,8,7,10.8,"Graduate"
1,3,9500,1,1,128,1,NA,NA,0,0,0,0,7,7,8,7,13.9,"Graduate"
1,1,9991,0,40,140,1,140,0,0,0,0,0,5,5,5,5,NA,"Graduate"
1,NA,9238,1,1,132,1,127.1,1,NA,NA,NA,1,6,6,NA,6,8.9,"Graduate"
1,NA,9085,1,1,131,NA,137,0,0,0,0,0,5,5,5,5,7.6,"Graduate"
1,1,9085,1,1,126,1,127.4,1,0,0,NA,0,6,6,6,6,15.5,"Graduate"
1,1,9853,NA,1,133.1,1,97,1,0,0,0,0,6,5,6,3,12.7,"Dropout"
1,4,9500,1,NA,NA,1,126.3,1,0,0,0,1,7,NA,7,6,7.6,"Graduate"
1,4,9500,NA,1,140,1,127.5,0,0,0,0,0,7,0,8,0,12.7,"Dropout"
1,1,9500,1,1,135,1,126.6,0,0,0,0,1,7,7,8,8,11.1,"Graduate"
1,1,9991,NA,1,160,1,120,0,0,0,NA,0,7,7,5,5,7.6,"Graduate"
1,1,NA,1,39,NA,1,140,1,0,0,0,0,6,0,NA,0,15.5,"Dropout"
1,6,9500,1,1,140,1,131.5,1,0,0,NA,0,8,8,NA,8,9.4,"Graduate"
1,6,9556,1,1,115,1,112.2,1,0,0,0,0,7,7,8,8,12.4,"Graduate"
1,1,9500,1,NA,144,1,NA,0,0,0,0,0,7,NA,7,6,7.6,"Graduate"
1,4,9670,1,1,128,NA,121,NA,0,0,0,NA,6,6,6,6,11.1,"Graduate"
1,1,9147,1,1,116,NA,112.2,1,0,0,0,0,NA,3,5,2,10.8,"Enrolled"
3,2,9085,1,1,135,1,129.4,1,0,0,0,0,5,0,5,0,10.8,"Dropout"
1,1,9670,1,1,121,NA,114.4,0,0,0,0,0,6,5,6,4,11.1,"Graduate"
1,3,9500,1,1,134,1,120.3,NA,NA,0,0,1,8,7,8,7,10.8,"Graduate"
1,1,8014,0,1,120,NA,NA,NA,0,NA,0,1,6,6,6,5,15.5,"Graduate"
1,2,9147,1,1,125,1,114.5,1,0,0,0,1,5,5,5,NA,12.4,"Graduate"
1,1,9500,1,1,141,1,127.8,0,0,0,0,1,7,0,7,0,NA,"Dropout"
1,1,9773,1,1,NA,1,124.6,1,0,0,0,0,6,5,6,6,15.5,"Graduate"
1,6,9500,1,1,144,1,130.3,1,0,0,0,1,8,7,8,7,12.7,"Graduate"
1,1,9254,1,1,122,NA,118.2,0,0,0,0,1,6,4,6,6,12.4,"Enrolled"
1,1,9670,1,1,130,1,118.8,0,0,0,0,1,6,6,6,6,12.7,"Graduate"
1,5,9670,1,1,133.1,NA,133,NA,0,0,0,0,6,NA,6,0,7.6,"Dropout"
2,1,9500,1,19,133.1,1,129,1,0,0,0,0,7,6,7,6,7.6,"Graduate"
1,1,9556,1,1,147,1,100,0,0,0,0,0,2,0,NA,1,10.8,"Enrolled"
NA,1,9130,1,1,127,1,120.7,1,0,1,0,0,5,1,5,3,NA,"Enrolled"
1,6,9500,1,1,136,NA,132.5,1,NA,0,0,NA,8,7,8,NA,12.7,"Graduate"
1,5,9500,1,1,127,1,120.3,1,0,0,0,1,NA,7,8,7,NA,"Graduate"
1,1,9670,1,1,123,1,114.6,0,0,0,0,0,5,4,5,4,9.4,"Graduate"
1,1,9238,1,1,128,1,NA,1,0,0,0,1,6,6,6,6,12.4,"Graduate"
1,1,NA,1,NA,128,1,127.8,NA,0,0,0,1,7,7,8,8,13.9,"Graduate"
1,2,9500,1,1,140,1,129.9,1,0,0,0,NA,7,7,NA,8,15.5,"Dropout"
1,2,9773,1,NA,121,1,118.9,1,0,0,NA,0,6,6,6,5,11.1,"Graduate"
1,NA,9254,1,1,122,1,114.3,1,0,0,0,1,6,NA,NA,5,12.4,"Enrolled"
NA,1,9500,1,1,126,1,114.8,1,0,0,0,0,8,7,8,7,10.8,"Graduate"
NA,4,NA,1,1,135,1,123,NA,0,0,0,1,8,7,8,7,10.8,"Graduate"
1,2,9500,1,1,131,1,122.1,1,NA,0,0,0,7,7,8,NA,15.5,"Graduate"
1,4,9085,1,1,140,1,123.7,0,0,0,0,0,5,5,5,5,NA,"Graduate"
1,3,9147,1,1,131,1,132.4,1,0,0,0,0,5,5,5,4,9.4,"Enrolled"
2,1,8014,0,1,130,1,114.8,0,NA,0,0,0,6,6,6,2,7.6,"Graduate"
1,1,9003,1,3,130,1,130,0,NA,0,0,0,6,0,6,0,12.4,"Dropout"
1,1,NA,1,1,140,1,122.3,0,NA,0,0,0,6,5,6,5,12.7,"Dropout"
NA,1,9003,1,1,130,NA,152.4,1,0,0,0,0,12,12,12,11,8.9,"Graduate"
1,NA,9773,1,1,125,1,120.1,0,0,0,0,1,6,6,6,6,16.2,"Graduate"
1,1,9130,1,1,160,1,155.1,1,0,0,0,0,5,5,5,5,12.7,"Graduate"
NA,1,9070,1,1,130,1,124.5,0,0,0,0,1,11,11,11,11,11.1,"Graduate"
1,1,9238,1,1,144,1,126.9,0,0,0,0,0,6,5,6,4,15.5,"Graduate"
1,1,9147,1,NA,133.1,1,NA,1,0,1,0,0,5,5,5,5,12.4,"Graduate"
NA,1,9238,1,1,148,NA,129.8,NA,0,0,0,0,6,5,6,4,15.5,"Enrolled"
1,1,NA,0,NA,133.1,1,135,0,NA,0,0,0,NA,NA,11,5,NA,"Dropout"
1,1,9853,1,1,133,1,131.3,1,0,0,0,NA,6,5,8,8,15.5,"Enrolled"
1,6,9238,1,1,129,1,125.2,0,0,0,0,1,16,16,13,NA,9.4,"Graduate"
1,5,9500,1,1,144,1,141.3,1,0,0,0,1,8,8,8,8,NA,"Graduate"
1,1,9238,1,NA,120,1,NA,1,0,0,0,1,NA,5,6,5,12.7,"Graduate"
1,3,9500,1,NA,144,1,126.5,1,0,0,0,1,8,NA,8,7,10.8,"Graduate"
1,1,9254,NA,1,NA,1,120.1,0,0,NA,0,1,6,6,6,6,13.9,"Graduate"
1,1,9670,NA,1,NA,NA,128.4,0,0,0,0,NA,6,6,6,5,11.1,"Dropout"
1,2,9500,1,1,136,1,NA,1,0,0,0,0,7,6,7,NA,7.6,"Graduate"
1,1,NA,1,9,133.1,1,110,NA,0,0,0,0,5,0,5,0,7.6,"Dropout"
1,1,9670,1,1,122,1,116.8,1,0,0,0,0,5,4,5,5,7.6,"Graduate"
NA,2,9556,1,1,133.1,1,104.5,1,0,0,0,0,2,2,7,0,12.4,"Dropout"
1,1,9500,NA,3,140,1,140,0,NA,0,0,0,7,0,NA,NA,7.6,"Dropout"
1,1,9500,1,1,117,1,113.2,NA,1,0,0,0,7,6,NA,7,16.2,"Graduate"
1,1,9238,1,1,128,1,NA,1,0,0,NA,1,NA,5,6,5,8.9,"Enrolled"
1,1,9500,1,1,136,1,123.8,0,0,0,0,0,7,6,8,8,13.9,"Graduate"
1,6,9500,1,1,141,1,NA,1,0,0,0,1,NA,7,8,NA,12.7,"Graduate"
NA,3,9500,1,1,130,1,133.8,0,NA,0,0,0,7,0,8,0,7.6,"Dropout"
1,1,9085,1,39,140,1,140,0,0,0,0,NA,6,NA,6,2,13.9,"Enrolled"
1,3,9500,1,1,102,1,100.6,1,0,0,0,1,7,6,8,NA,NA,"Graduate"
1,NA,9853,1,1,126,1,132.7,0,0,0,NA,1,6,6,NA,5,10.8,"Graduate"
1,2,9670,1,1,125,1,106.6,1,NA,0,0,0,6,6,6,4,10.8,"Dropout"
1,1,9670,1,1,120,1,140.4,0,0,0,NA,0,6,5,6,4,13.9,"Dropout"
1,3,9500,1,1,132,1,128.3,1,0,NA,0,NA,7,7,NA,8,15.5,"Graduate"
NA,NA,9500,1,1,128,1,118.6,1,0,0,0,1,7,6,8,7,13.9,"Graduate"
1,NA,9070,1,1,115,1,123.4,0,0,0,0,0,NA,6,6,6,13.9,"Graduate"
1,1,9670,1,1,125,1,124,0,NA,0,0,0,6,NA,6,6,12.4,"Graduate"
1,6,9500,1,1,137,1,121.3,1,NA,0,NA,0,7,6,7,6,NA,"Graduate"
1,1,9085,1,1,101,1,101,1,0,1,0,0,NA,5,6,4,12.4,"Enrolled"
1,1,9853,1,1,126,NA,116.9,NA,1,0,0,0,7,6,7,6,13.9,"Enrolled"
1,3,9130,1,3,130,1,NA,0,0,1,0,0,5,2,5,1,12.7,"Dropout"
NA,1,9556,1,19,100,1,120,0,0,0,NA,NA,7,1,7,0,12.7,"Dropout"
1,1,9254,1,1,122,1,130.4,1,NA,0,NA,0,6,5,6,5,11.1,"Graduate"
1,1,9070,1,1,126,1,118.7,0,0,0,0,0,6,5,6,NA,16.2,"Graduate"
NA,1,9500,1,1,128,1,NA,NA,0,0,0,0,8,8,8,NA,9.4,"Graduate"
1,3,NA,1,1,134,1,120.4,1,0,0,NA,0,5,NA,5,5,9.4,"Enrolled"
1,2,NA,1,1,128,1,129.1,1,0,NA,0,0,NA,6,6,5,11.1,"Graduate"
1,1,9070,NA,1,125,1,132,0,0,NA,0,NA,6,5,6,4,13.9,"Enrolled"
NA,2,9085,1,NA,130,1,130,0,0,0,NA,NA,5,1,4,0,10.8,"Dropout"
1,2,9500,1,1,135,1,132.8,NA,0,0,NA,1,8,7,8,NA,12.7,"Graduate"
1,1,9500,1,19,133.1,1,143.7,NA,0,NA,0,0,7,4,7,3,12.4,"Enrolled"
1,1,33,1,1,140,NA,152.8,0,0,0,NA,0,7,7,NA,5,16.2,"Enrolled"
1,2,9773,1,1,138,NA,133.5,1,NA,NA,0,0,6,6,6,6,12.7,"Graduate"
1,1,9130,1,1,150,1,146.2,0,0,0,0,0,5,4,5,5,9.4,"Dropout"
1,2,9147,1,1,125,1,115.2,0,1,0,0,NA,5,0,5,NA,15.5,"Dropout"
1,2,9070,NA,1,NA,1,120.7,1,0,0,0,0,6,4,6,0,NA,"Enrolled"
NA,1,8014,0,NA,120,NA,101.8,0,0,NA,0,0,5,0,5,0,10.8,"Dropout"
1,2,9670,1,1,140,1,100,0,NA,0,0,0,NA,4,5,4,7.6,"Graduate"
1,NA,9991,0,1,100,1,121.9,0,0,0,0,NA,4,0,NA,0,12.7,"Dropout"
2,2,8014,0,1,140,1,120.4,0,0,1,0,0,5,0,4,0,9.4,"Dropout"
2,2,9238,1,1,NA,1,120.4,0,NA,1,0,0,6,0,6,0,9.4,"Dropout"
2,1,9003,1,1,120,1,148.8,0,0,0,NA,0,NA,6,6,5,8.9,"Graduate"
1,2,9853,1,1,138,1,123,1,0,0,0,0,6,5,6,3,10.8,"Dropout"
4,1,8014,0,19,133.1,1,100,0,0,0,NA,0,6,1,6,1,9.4,"Dropout"
1,2,9853,1,1,118,1,112.1,1,0,0,NA,0,6,4,6,5,7.6,"Dropout"
1,NA,NA,1,1,135,1,126.8,1,NA,0,0,1,8,7,NA,7,10.8,"Graduate"
1,1,9130,NA,1,130,NA,115.9,0,0,0,0,0,5,2,5,5,9.4,"Graduate"
1,1,9238,1,1,150,26,132.5,1,0,0,0,0,6,5,6,6,13.9,"Graduate"
1,3,9085,NA,1,149,103,132.2,1,0,0,0,1,5,4,NA,5,10.8,"Graduate"
1,1,9556,1,1,180,103,183.5,1,0,0,0,0,7,4,8,NA,16.2,"Dropout"
1,1,9119,1,1,133.1,1,136,0,0,0,NA,0,5,1,5,1,16.2,"Dropout"
1,1,9119,1,19,133.1,1,100.9,1,0,0,1,0,5,1,NA,3,10.8,"Enrolled"
1,NA,171,1,1,145,1,114.5,1,0,0,1,0,0,0,NA,0,9.4,"Graduate"
1,1,9147,1,1,NA,1,110.3,0,0,1,1,0,NA,0,NA,0,10.8,"Dropout"
1,NA,9130,1,1,154,1,137.2,1,0,1,1,0,6,5,6,4,NA,"Dropout"
1,1,9147,1,1,126,1,NA,0,0,0,1,1,5,3,5,3,12.7,"Enrolled"
1,1,9670,1,1,NA,1,NA,1,0,0,1,NA,6,0,6,0,NA,"Dropout"
1,2,NA,1,NA,145,1,127.3,1,0,0,1,0,8,NA,8,7,10.8,"Graduate"
1,1,NA,1,39,120,NA,120,0,0,1,1,0,6,0,6,0,16.2,"Dropout"
1,1,171,1,NA,150,1,NA,0,0,0,1,NA,0,0,0,0,15.5,"Graduate"
1,1,9991,0,1,150,1,NA,1,0,0,1,0,5,4,5,5,NA,"Graduate"
1,NA,9119,1,1,150,1,NA,NA,0,0,1,0,5,1,5,0,8.9,"Dropout"
1,1,9254,1,1,127,1,116.9,0,0,0,1,0,6,5,6,5,15.5,"Graduate"
1,1,9003,1,39,140,1,140,1,0,NA,1,0,6,6,6,6,12.4,"Graduate"
NA,3,9773,NA,1,128,1,122.1,1,0,0,1,0,6,4,6,6,10.8,"Dropout"
NA,1,9500,1,1,NA,1,160,0,0,0,1,0,NA,NA,8,8,16.2,"Graduate"
1,1,9147,1,1,117,1,118.4,0,0,0,1,0,NA,5,5,2,7.6,"Enrolled"
1,1,9003,1,39,150,1,150,0,0,0,1,1,6,NA,6,6,15.5,"Graduate"
NA,1,9500,1,1,154,1,144.9,0,0,NA,1,1,7,7,8,8,16.2,"Graduate"
1,NA,9119,1,1,127,1,NA,1,0,0,1,1,5,5,5,NA,8.9,"Enrolled"
1,2,9147,1,1,133,1,121.8,0,0,0,1,0,5,4,5,3,NA,"Enrolled"
1,1,9119,1,40,120,1,146.8,0,0,0,1,0,5,5,5,NA,16.2,"Enrolled"
1,NA,9670,1,NA,NA,1,138,NA,0,NA,1,0,6,NA,6,2,11.1,"Enrolled"
1,1,9500,1,1,149,1,138,0,0,NA,1,NA,8,6,8,6,9.4,"Enrolled"
1,2,9147,1,1,NA,1,116.3,1,0,0,1,NA,NA,5,5,NA,13.9,"Graduate"
1,NA,9119,1,1,126,1,122.5,1,0,0,NA,0,5,3,5,3,12.4,"Dropout"
1,1,9773,1,19,133.1,NA,115,1,0,1,1,0,6,4,6,4,12.7,"Dropout"
1,1,9070,1,1,115,1,115,0,0,1,1,0,11,9,8,3,15.5,"Dropout"
1,NA,9119,1,1,117,1,119.8,1,0,0,1,0,5,2,6,0,11.1,"Dropout"
1,2,9147,1,1,133.1,1,95,0,0,0,1,0,5,0,5,NA,11.1,"Dropout"
1,1,9003,NA,39,150,1,150,0,0,0,1,0,14,NA,9,6,15.5,"Dropout"
1,1,9147,1,1,130,1,117.8,1,0,0,1,0,5,NA,5,3,10.8,"Enrolled"
